applicant_id,safra,region,age,income,employment,cpf_valido,vl_negativacao,vl_vencido_scr,vl_protestos,true_pd,actual_default,legacy_score,score_2,score_3,score_4,score_5,approved,score_decile,take_up_rate,hired,sample
7477,2025-06,Nordeste,36,11008,Empresário,True,0,0,0,0.7194316369947774,1,189,252,230,248,271,0,2,0.83,0,OOT
7478,2025-03,Sul,16,8003,Assalariado,True,1364,0,0,0.9994389785859666,1,31,58,49,20,22,0,0,0.95,0,OOT
7479,2025-03,Norte,30,5801,Empresário,True,0,0,0,0.6591814668650015,1,288,201,144,107,241,0,2,0.83,0,OOT
7480,2024-08,Sul,44,1600,Assalariado,True,17,0,0,0.02946562403119414,0,641,352,519,677,655,0,6,0.59,0,DEV
7481,2024-12,Centro-Oeste,23,1807,Empresário,True,0,0,0,0.19364307041109968,0,702,641,742,634,596,0,5,0.6499999999999999,0,DEV
7482,2024-04,Sul,45,3103,Assalariado,True,29803,4874,0,0.09300822592220347,0,214,481,336,292,360,0,3,0.77,0,DEV
7483,2024-09,Sudeste,44,1427,Assalariado,True,0,0,0,0.00013225162927298358,0,979,988,986,990,994,1,9,0.4099999999999999,0,DEV
7484,2024-04,Nordeste,23,1347,Empresário,True,0,1480,0,0.02560099652328574,0,719,767,715,800,826,0,8,0.47,0,DEV
7485,2024-01,Sul,37,5855,Assalariado,True,0,0,0,0.06743857592652669,0,932,860,923,915,905,1,9,0.4099999999999999,0,DEV
7486,2025-04,Nordeste,49,2361,Autônomo,True,0,0,0,0.2736178297872417,1,888,841,734,760,837,1,8,0.47,1,OOT
7487,2025-03,Sudeste,25,1246,Assalariado,True,0,0,0,0.268895475681244,0,575,532,461,622,511,0,5,0.6499999999999999,0,OOT
7488,2024-10,Sudeste,35,4322,Assalariado,True,0,0,0,0.2523088691993856,0,482,317,386,229,327,0,3,0.77,0,DEV
7489,2024-01,Centro-Oeste,54,1729,Autônomo,True,0,14182,0,0.7886748013630878,1,146,227,175,196,235,0,2,0.83,0,DEV
7490,2024-02,Sudeste,25,744,Assalariado,True,0,0,0,0.5564809597462688,1,400,418,281,382,417,0,4,0.71,0,DEV
7491,2024-03,Sudeste,44,1235,Autônomo,True,0,0,0,0.1655220066103343,0,348,419,609,563,573,0,5,0.6499999999999999,0,DEV
7492,2025-01,Sudeste,22,1790,Assalariado,True,0,0,0,0.037016940227568705,0,680,828,782,800,706,0,6,0.59,0,OOT
7493,2024-04,Sul,35,2784,Autônomo,True,0,332,0,0.6926319661368009,1,851,799,794,637,714,1,7,0.53,1,DEV
7494,2024-05,Nordeste,44,2705,Autônomo,True,0,0,0,0.003951572185613679,0,728,807,829,810,745,0,7,0.53,0,DEV
7495,2025-04,Sul,16,5098,Assalariado,True,0,415,0,0.03443809390400732,0,383,560,629,452,403,0,4,0.71,0,OOT
7496,2025-04,Centro-Oeste,30,2117,Assalariado,True,0,0,234,0.995877385464595,1,72,119,129,95,86,0,0,0.95,0,OOT
7497,2025-02,Sul,44,1845,Autônomo,True,0,0,0,0.005710574624499494,0,910,896,847,822,901,1,9,0.4099999999999999,1,OOT
7498,2024-06,Sudeste,41,5151,Assalariado,True,0,0,0,0.4927482765957371,1,269,175,211,136,153,0,1,0.8899999999999999,0,DEV
7499,2024-11,Sudeste,30,4390,Autônomo,True,1860,0,0,0.5964946456342589,1,622,757,511,631,630,0,6,0.59,0,DEV
7500,2024-04,Sudeste,22,2147,Desempregado,True,0,0,1052,0.4131369563428249,1,127,43,132,100,134,0,1,0.8899999999999999,0,DEV
7501,2025-04,Nordeste,46,2907,Assalariado,True,0,0,0,0.9978468986584907,1,76,173,103,127,129,0,1,0.8899999999999999,0,OOT
7502,2024-02,Sudeste,33,1835,Assalariado,True,0,0,0,0.04806774490265436,0,816,845,846,848,904,1,9,0.4099999999999999,0,DEV
7503,2025-02,Sudeste,45,1215,Empresário,True,0,0,0,0.04114742836715419,0,961,979,956,926,918,1,9,0.4099999999999999,0,OOT
7504,2024-10,Centro-Oeste,43,9121,Empresário,True,76,0,0,0.10531637178975149,0,546,536,280,352,468,0,4,0.71,0,DEV
7505,2025-02,Sul,31,1763,Assalariado,True,0,0,0,0.3363165564155727,0,505,585,378,473,593,0,5,0.6499999999999999,0,OOT
7506,2024-09,Sudeste,53,2913,Autônomo,True,1520,0,0,0.03093711962300534,0,803,574,812,730,740,1,7,0.53,0,DEV
7507,2024-03,Nordeste,29,983,Assalariado,True,0,1186,0,0.007009467913318933,0,671,619,602,751,725,0,7,0.53,0,DEV
7508,2025-02,Sul,54,3796,Autônomo,True,0,0,0,0.3629845415660654,0,687,506,622,413,399,0,4,0.71,0,OOT
7509,2024-12,Centro-Oeste,56,1183,Assalariado,True,0,0,0,0.003998178204200271,0,797,924,856,924,849,1,8,0.47,0,DEV
7510,2024-09,Nordeste,52,6679,Assalariado,True,0,2160,0,0.004157680371181607,0,921,874,888,956,897,1,8,0.47,0,DEV
7511,2024-07,Sudeste,35,7175,Assalariado,True,0,0,0,0.010875526675255055,0,924,943,883,916,932,1,9,0.4099999999999999,1,DEV
7512,2024-07,Sudeste,73,3426,Assalariado,True,0,0,0,0.9888567815354679,1,218,203,145,108,137,0,1,0.8899999999999999,0,DEV
7513,2024-09,Sudeste,40,2614,Assalariado,True,0,0,0,0.022187366297727513,0,445,892,459,684,760,0,7,0.53,0,DEV
7514,2024-05,Nordeste,41,2181,Assalariado,True,0,0,0,0.9437712487453414,1,61,41,52,24,60,0,0,0.95,0,DEV
7515,2024-06,Sul,37,2371,Desempregado,True,0,1299,0,0.2939419755459799,1,763,891,855,685,776,0,7,0.53,0,DEV
7516,2024-06,Nordeste,22,3119,Assalariado,True,2201,0,0,0.8564430797283631,1,183,124,109,113,113,0,1,0.8899999999999999,0,DEV
7517,2024-01,Sul,56,2575,Autônomo,True,0,0,0,0.10646519539218506,0,567,700,790,683,771,0,7,0.53,0,DEV
7518,2025-05,Sudeste,29,4398,Assalariado,True,0,0,0,0.013200228219952143,0,553,411,482,538,535,0,5,0.6499999999999999,0,OOT
7519,2024-05,Sudeste,50,1406,Desempregado,True,0,0,0,0.2977545411413565,0,307,416,394,577,322,0,3,0.77,0,DEV
7520,2024-03,Sudeste,54,6104,Assalariado,True,0,0,0,0.26401332534581784,0,335,436,480,464,499,0,4,0.71,0,DEV
7521,2024-03,Sudeste,46,1893,Assalariado,True,0,0,0,0.17520397986674713,0,595,611,609,658,677,0,6,0.59,0,DEV
7522,2025-06,Sul,28,1560,Autônomo,True,0,0,0,0.01954751093056863,0,593,368,488,460,606,0,5,0.6499999999999999,0,OOT
7523,2024-09,Norte,33,3033,Assalariado,True,0,0,0,0.6859287435863598,1,669,779,694,690,606,0,5,0.6499999999999999,0,DEV
7524,2024-06,Sudeste,16,3152,Assalariado,True,0,0,0,0.000600007771398335,0,885,865,807,945,907,0,9,0.4099999999999999,0,DEV
7525,2024-08,Nordeste,36,860,Assalariado,True,0,0,1038,0.9780160443619432,1,347,420,313,260,254,0,2,0.83,0,DEV
7526,2024-02,Sudeste,49,1828,Assalariado,True,0,0,0,0.2808074891118121,1,462,490,277,396,267,0,2,0.83,0,DEV
7527,2024-06,Nordeste,34,662,Assalariado,True,0,0,0,0.19522732592866973,1,351,590,342,633,374,0,3,0.77,0,DEV
7528,2024-05,Sudeste,29,1627,Autônomo,True,0,0,0,0.7942433721218716,1,874,699,751,767,793,1,7,0.53,1,DEV
7529,2025-03,Nordeste,33,1669,Assalariado,True,0,0,153,0.7622862394711263,1,264,509,368,323,247,0,2,0.83,0,OOT
7530,2024-02,Sudeste,55,2917,Assalariado,True,0,0,0,1.3760935097043689e-05,0,912,922,908,915,904,1,9,0.4099999999999999,1,DEV
7531,2024-08,Sudeste,37,1521,Assalariado,True,0,0,0,0.5890279301668645,1,563,267,278,559,349,0,3,0.77,0,DEV
7532,2025-03,Sul,64,1753,Assalariado,True,6533,0,0,0.6635747585187572,0,240,315,458,370,250,0,2,0.83,0,OOT
7533,2025-04,Sudeste,30,5336,Assalariado,True,0,0,0,0.1135521746726856,0,542,518,441,565,533,0,5,0.6499999999999999,0,OOT
7534,2024-10,Sul,41,8421,Assalariado,True,0,0,0,0.1301958476414333,0,232,322,276,296,220,0,2,0.83,0,DEV
7535,2024-05,Sudeste,31,1404,Assalariado,True,0,0,0,0.13883370330566128,1,288,664,377,367,464,0,4,0.71,0,DEV
7536,2024-07,Norte,67,4498,Desempregado,True,0,0,0,0.013591461782315038,0,973,924,935,957,955,1,9,0.4099999999999999,1,DEV
7537,2024-05,Sudeste,40,3079,Assalariado,True,31210,833,57,0.6850657857492124,1,221,215,180,161,154,0,1,0.8899999999999999,0,DEV
7538,2024-12,Sul,67,859,Assalariado,True,489,37027,0,0.9889753713280766,1,122,119,238,120,163,0,1,0.8899999999999999,0,DEV
7539,2024-06,Centro-Oeste,32,1518,Assalariado,True,0,0,0,0.12481408780703572,0,403,422,623,423,382,0,3,0.77,0,DEV
7540,2024-12,Nordeste,59,396,Assalariado,True,0,4130,0,0.8532801482625012,1,82,214,101,145,136,0,1,0.8899999999999999,0,DEV
7541,2024-12,Sudeste,39,2963,Assalariado,True,0,0,0,0.38078953917331654,1,170,344,325,275,398,0,4,0.71,0,DEV
7542,2025-05,Sul,49,1279,Empresário,True,0,0,0,0.0625355579365997,0,886,862,835,868,751,1,7,0.53,1,OOT
7543,2024-07,Sudeste,20,2644,Autônomo,True,0,0,0,0.8447288858707571,1,578,581,637,492,489,0,4,0.71,0,DEV
7544,2025-06,Sul,42,11413,Assalariado,True,0,0,0,0.1385121660794448,0,251,520,212,468,418,0,4,0.71,0,OOT
7545,2024-08,Sudeste,23,6347,Assalariado,True,0,927,0,0.019605817925248535,0,675,765,606,763,719,0,7,0.53,0,DEV
7546,2025-01,Nordeste,41,1540,Autônomo,True,0,5278,0,0.5677800668265687,1,875,883,778,818,801,1,7,0.53,0,OOT
7547,2024-12,Centro-Oeste,16,1332,Assalariado,True,0,593,0,0.27995808264346395,0,632,639,427,664,672,0,6,0.59,0,DEV
7548,2025-03,Sudeste,36,5301,Empresário,True,0,0,0,0.09517405049040413,0,859,794,820,773,856,1,8,0.47,1,OOT
7549,2024-09,Sudeste,53,1335,Assalariado,True,0,0,0,0.004958607689775894,0,940,915,934,956,946,1,9,0.4099999999999999,1,DEV
7550,2025-03,Sudeste,45,4423,Assalariado,True,0,0,0,0.9489903202115941,1,474,555,495,442,550,0,5,0.6499999999999999,0,OOT
7551,2024-07,Sul,20,12600,Assalariado,True,0,0,0,0.6879866033281781,1,348,269,246,428,272,0,2,0.83,0,DEV
7552,2024-09,Sudeste,16,3660,Autônomo,True,0,0,0,0.30241428719708535,0,467,565,642,484,673,0,6,0.59,0,DEV
7553,2024-09,Sul,44,4966,Autônomo,True,770,0,0,0.23848138233454538,0,712,398,261,513,532,0,5,0.6499999999999999,0,DEV
7554,2025-01,Sul,60,4632,Autônomo,True,0,0,0,0.5766197386177085,1,322,143,134,241,128,0,1,0.8899999999999999,0,OOT
7555,2024-12,Norte,24,1747,Assalariado,True,0,0,0,0.00613545387395982,0,696,780,674,801,734,0,7,0.53,0,DEV
7556,2024-02,Sudeste,67,2904,Autônomo,True,0,0,0,0.14681906007104523,0,153,259,101,175,156,0,1,0.8899999999999999,0,DEV
7557,2025-03,Sudeste,37,1374,Empresário,True,0,0,0,0.0036229675133127555,0,633,751,832,654,791,0,7,0.53,0,OOT
7558,2025-02,Sudeste,16,5292,Assalariado,True,0,0,0,0.773559903914245,0,548,499,398,270,350,0,3,0.77,0,OOT
7559,2024-02,Sul,16,1272,Assalariado,True,0,567,1341,0.6531296072278546,1,703,744,636,675,588,0,5,0.6499999999999999,0,DEV
7560,2025-06,Sudeste,48,3716,Assalariado,True,0,0,0,0.18621063526679657,1,275,443,498,393,237,0,2,0.83,0,OOT
7561,2024-12,Sudeste,39,4812,Autônomo,True,0,0,0,0.9651839545354481,1,376,238,334,238,315,0,3,0.77,0,DEV
7562,2024-02,Sudeste,58,1817,Assalariado,True,0,0,904,0.9907313024395992,1,59,74,87,66,49,0,0,0.95,0,DEV
7563,2024-09,Nordeste,21,1583,Assalariado,True,0,0,0,0.024961909642974053,0,662,775,609,745,723,0,7,0.53,0,DEV
7564,2025-04,Norte,39,2204,Assalariado,True,0,0,0,0.22039890438287085,0,660,809,725,684,710,0,6,0.59,0,OOT
7565,2024-06,Sudeste,38,1428,Autônomo,True,809,18314,0,0.8909044862499734,1,473,431,425,362,460,0,4,0.71,0,DEV
7566,2025-05,Sudeste,35,2680,Assalariado,True,0,0,0,0.07057241003474612,0,272,357,488,389,258,0,2,0.83,0,OOT
7567,2024-08,Sudeste,32,1407,Assalariado,True,0,435,414,0.995697293290098,1,40,161,87,51,44,0,0,0.95,0,DEV
7568,2024-05,Sudeste,32,1470,Autônomo,True,0,0,0,0.09068527081376587,0,640,636,641,381,381,0,3,0.77,0,DEV
7569,2024-07,Norte,40,3388,Assalariado,True,0,0,58,0.9981441049014218,1,38,166,98,132,141,0,1,0.8899999999999999,0,DEV
7570,2024-10,Sul,42,3535,Assalariado,True,0,0,0,0.010377040956037385,0,919,854,890,913,892,1,8,0.47,1,DEV
7571,2025-01,Nordeste,41,2046,Assalariado,True,0,5996,170,0.9244000566389359,1,365,266,320,299,476,0,4,0.71,0,OOT
7572,2025-05,Centro-Oeste,54,908,Autônomo,True,0,0,0,0.16580292414961065,1,598,347,513,574,556,0,5,0.6499999999999999,0,OOT
7573,2024-04,Sul,21,4927,Autônomo,True,0,557,0,0.5294484142491955,1,124,157,149,216,124,0,1,0.8899999999999999,0,DEV
7574,2025-06,Sudeste,16,1864,Autônomo,True,0,0,0,0.8216097665106087,1,230,255,217,115,147,0,1,0.8899999999999999,0,OOT
7575,2024-10,Sul,52,8411,Assalariado,True,0,0,0,0.7849742614814942,1,119,211,217,277,257,0,2,0.83,0,DEV
7576,2024-03,Sudeste,24,2254,Assalariado,True,0,0,0,0.12538584833662297,0,603,692,779,626,535,0,5,0.6499999999999999,0,DEV
7577,2025-05,Sudeste,32,2647,Assalariado,True,15178,0,0,0.42976358161590367,0,338,304,460,513,457,0,4,0.71,0,OOT
7578,2024-07,Norte,29,1883,Assalariado,True,352,128,0,0.6034648481433225,1,812,706,642,654,639,1,6,0.59,1,DEV
7579,2024-12,Sudeste,29,2824,Autônomo,True,0,0,0,0.5756179322592332,0,562,503,399,685,678,0,6,0.59,0,DEV
7580,2025-01,Sul,17,19652,Desempregado,True,0,0,0,0.017249277571420172,0,974,956,982,972,912,0,9,0.4099999999999999,0,OOT
7581,2024-01,Sudeste,30,1979,Assalariado,True,1371,0,0,0.08787160210372012,0,419,258,332,370,368,0,3,0.77,0,DEV
7582,2024-04,Sudeste,47,5249,Autônomo,True,0,0,0,0.9418782622218015,0,655,294,334,214,376,0,3,0.77,0,DEV
7583,2025-01,Sul,37,2576,Assalariado,True,0,0,0,0.00013607676177110188,0,981,972,972,990,981,1,9,0.4099999999999999,0,OOT
7584,2024-06,Nordeste,45,4935,Assalariado,True,0,2221,0,0.8255481313467694,1,125,85,115,72,144,0,1,0.8899999999999999,0,DEV
7585,2024-01,Sul,31,765,Autônomo,True,0,0,0,0.7836853719784788,1,510,355,323,371,377,0,3,0.77,0,DEV
7586,2024-01,Sudeste,50,7839,Autônomo,True,0,156,0,0.7635744051505832,0,420,266,372,357,251,0,2,0.83,0,DEV
7587,2025-03,Sudeste,30,2994,Desempregado,True,0,0,0,0.058525765454325814,0,721,504,395,579,578,0,5,0.6499999999999999,0,OOT
7588,2024-03,Sul,16,2078,Desempregado,True,0,0,0,0.9265391386041648,1,113,70,58,133,67,0,0,0.95,0,DEV
7589,2024-02,Sul,42,4196,Assalariado,True,0,0,0,0.2817033583500228,0,411,216,435,585,408,0,4,0.71,0,DEV
7590,2024-11,Nordeste,48,2660,Empresário,True,0,0,0,0.4166080944219366,0,166,226,174,349,258,0,2,0.83,0,DEV
7591,2024-03,Sul,30,1225,Autônomo,True,744,0,0,0.012782675695108454,0,818,901,925,808,942,1,9,0.4099999999999999,1,DEV
7592,2024-12,Centro-Oeste,54,570,Assalariado,True,0,0,0,0.0724268616635485,0,902,853,880,888,836,1,8,0.47,0,DEV
7593,2024-10,Nordeste,26,7300,Assalariado,True,0,0,0,0.14127324703516653,0,230,283,309,243,295,0,3,0.77,0,DEV
7594,2024-12,Sudeste,47,2135,Desempregado,True,0,0,0,0.9982777400819935,1,148,81,85,122,73,0,0,0.95,0,DEV
7595,2024-09,Sul,62,1689,Desempregado,True,0,0,0,0.009831668252258091,0,805,868,802,857,820,1,8,0.47,1,DEV
7596,2025-03,Nordeste,38,1770,Assalariado,True,0,0,0,0.14803425715394272,0,777,493,641,687,729,0,7,0.53,0,OOT
7597,2024-12,Norte,34,5876,Assalariado,True,808,0,0,0.5949971194951039,0,356,207,501,163,339,0,3,0.77,0,DEV
7598,2024-08,Sudeste,36,1818,Assalariado,True,0,0,0,0.12219476869447421,0,333,327,513,345,425,0,4,0.71,0,DEV
7599,2024-01,Sul,60,3592,Assalariado,True,147,0,0,0.24873033212454496,0,868,877,862,797,802,1,7,0.53,1,DEV
7600,2024-05,Sudeste,43,1996,Autônomo,True,0,0,0,0.0009096571303738089,0,897,932,767,862,862,1,8,0.47,1,DEV
7601,2024-03,Nordeste,68,1149,Assalariado,True,0,0,0,0.2951787418584987,0,697,772,770,707,772,0,7,0.53,0,DEV
7602,2024-01,Centro-Oeste,41,4191,Assalariado,True,74,0,894,0.2788542526756704,0,758,620,661,661,730,0,7,0.53,0,DEV
7603,2024-05,Centro-Oeste,28,4730,Assalariado,True,0,0,0,0.0734574692323617,0,524,676,570,537,501,0,4,0.71,0,DEV
7604,2024-04,Sudeste,29,1623,Autônomo,True,0,0,0,0.08567027416310076,0,700,764,779,681,789,0,7,0.53,0,DEV
7605,2024-02,Sudeste,38,2385,Autônomo,True,0,0,0,0.7967680799469484,1,150,193,397,169,205,0,2,0.83,0,DEV
7606,2024-06,Nordeste,16,2586,Empresário,True,0,0,0,0.00025105343931170306,0,901,975,963,966,943,0,9,0.4099999999999999,0,DEV
7607,2024-10,Sul,31,3187,Assalariado,True,0,0,0,0.00012862091906315224,0,673,651,656,881,790,0,7,0.53,0,DEV
7608,2024-04,Centro-Oeste,31,7964,Assalariado,True,428,0,0,0.042826396634075205,0,525,659,688,564,648,0,6,0.59,0,DEV
7609,2024-05,Sudeste,41,2009,Assalariado,True,0,1334,2285,0.9896547657202016,1,104,147,94,68,115,0,1,0.8899999999999999,0,DEV
7610,2024-01,Centro-Oeste,65,2002,Empresário,True,95,0,0,0.42249275166856826,0,211,106,97,308,101,0,0,0.95,0,DEV
7611,2024-01,Nordeste,38,2196,Empresário,True,292,0,0,0.2523542641444609,0,141,199,137,262,310,0,3,0.77,0,DEV
7612,2024-03,Sudeste,16,1386,Assalariado,True,0,0,0,0.9494748466479311,1,30,36,34,65,47,0,0,0.95,0,DEV
7613,2024-09,Sudeste,25,868,Assalariado,True,0,5652,0,0.15467548336833933,1,659,783,704,669,737,0,7,0.53,0,DEV
7614,2024-12,Nordeste,41,2644,Autônomo,True,0,0,0,0.023010143237714078,0,437,481,333,459,337,0,3,0.77,0,DEV
7615,2025-03,Sudeste,39,3348,Autônomo,True,0,0,0,0.30721490947656704,1,312,170,157,203,183,0,1,0.8899999999999999,0,OOT
7616,2024-12,Nordeste,60,2444,Autônomo,True,0,0,0,0.26879682169863295,0,224,449,329,502,418,0,4,0.71,0,DEV
7617,2024-12,Sul,51,2350,Assalariado,True,0,0,0,0.008883680141073968,0,954,875,901,897,906,1,9,0.4099999999999999,1,DEV
7618,2025-05,Sul,51,1423,Desempregado,True,31,0,0,0.2230265322453174,1,58,41,61,40,77,0,0,0.95,0,OOT
7619,2024-05,Sudeste,34,2839,Assalariado,True,0,0,1808,0.19267529709313477,0,616,531,457,420,436,0,4,0.71,0,DEV
7620,2025-03,Norte,53,2702,Autônomo,True,0,0,0,0.0029522594956399324,0,963,955,961,967,960,1,9,0.4099999999999999,0,OOT
7621,2025-05,Nordeste,25,3245,Assalariado,True,5799,0,0,0.27893870190114173,1,181,287,308,204,154,0,1,0.8899999999999999,0,OOT
7622,2024-11,Nordeste,51,2963,Assalariado,False,0,1868,0,0.04238762506042697,0,675,872,763,775,711,0,6,0.59,0,DEV
7623,2025-04,Nordeste,34,3091,Assalariado,True,0,0,0,0.0816587023940118,1,466,715,694,711,737,0,7,0.53,0,OOT
7624,2024-03,Sul,17,5384,Assalariado,True,0,0,0,0.08904927174716296,0,170,177,320,303,343,0,3,0.77,0,DEV
7625,2025-04,Norte,46,3440,Empresário,True,0,0,0,0.16556519312005297,0,447,537,505,510,446,0,4,0.71,0,OOT
7626,2024-11,Sul,57,3256,Autônomo,True,0,3604,0,0.9807033180310184,1,55,125,68,82,74,0,0,0.95,0,DEV
7627,2024-04,Sul,32,857,Desempregado,True,0,0,0,0.1939231468337964,1,422,670,469,426,640,0,6,0.59,0,DEV
7628,2024-02,Sudeste,59,4592,Autônomo,True,0,0,0,0.005130213536960174,0,865,917,769,893,862,1,8,0.47,0,DEV
7629,2025-01,Sudeste,16,2041,Assalariado,True,0,0,0,0.09446710901810018,0,588,588,600,870,658,0,6,0.59,0,OOT
7630,2024-08,Nordeste,21,2559,Autônomo,True,0,0,0,0.015192176053694339,0,787,751,832,728,836,0,8,0.47,0,DEV
7631,2024-06,Sudeste,35,1137,Autônomo,True,0,0,0,0.33339703371613,1,295,277,342,210,245,0,2,0.83,0,DEV
7632,2024-08,Nordeste,32,8552,Empresário,True,0,636,0,0.778465727908139,1,114,163,248,308,175,0,1,0.8899999999999999,0,DEV
7633,2025-06,Norte,28,553,Assalariado,True,0,0,0,0.7475076249972623,1,565,404,422,529,388,0,3,0.77,0,OOT
7634,2024-08,Sudeste,39,5960,Assalariado,True,0,0,0,0.7980676718153747,1,371,362,372,405,481,0,4,0.71,0,DEV
7635,2024-02,Sudeste,30,3149,Autônomo,True,0,318,834,0.04968673171648217,0,333,409,149,156,252,0,2,0.83,0,DEV
7636,2024-06,Nordeste,32,778,Autônomo,True,0,0,0,0.04216957872529387,0,719,821,706,839,633,0,6,0.59,0,DEV
7637,2024-03,Sudeste,41,8281,Assalariado,True,0,0,0,0.9949594331561721,1,19,11,16,21,20,0,0,0.95,0,DEV
7638,2025-01,Nordeste,28,3321,Assalariado,True,796,0,0,0.902451579854702,1,36,124,51,87,65,0,0,0.95,0,OOT
7639,2025-03,Sul,36,592,Assalariado,True,0,0,0,0.3733941361623322,0,895,674,604,609,722,1,7,0.53,1,OOT
7640,2025-04,Sul,28,1894,Autônomo,True,0,0,0,0.0822364365740357,0,836,732,717,829,850,1,8,0.47,0,OOT
7641,2024-12,Sul,21,3363,Assalariado,True,0,5185,0,0.9927793525507045,1,45,51,47,38,61,0,0,0.95,0,DEV
7642,2025-02,Sul,48,6822,Autônomo,True,0,0,0,0.028571292611370418,0,789,703,858,688,793,0,7,0.53,0,OOT
7643,2024-08,Sudeste,61,1909,Assalariado,True,204,0,0,0.07381272797942844,0,711,658,630,799,711,0,6,0.59,0,DEV
7644,2024-12,Sudeste,52,498,Assalariado,True,0,0,0,0.22373596561483822,0,211,357,262,362,455,0,4,0.71,0,DEV
7645,2024-02,Sudeste,42,5857,Assalariado,True,0,0,0,0.047467530340663464,0,123,241,274,194,191,0,2,0.83,0,DEV
7646,2024-10,Centro-Oeste,29,3290,Assalariado,True,0,0,0,0.012762041161424133,0,911,875,797,864,826,1,8,0.47,0,DEV
7647,2024-11,Sudeste,33,639,Assalariado,True,0,2088,0,0.056391268754174315,0,879,885,888,949,899,1,8,0.47,1,DEV
7648,2024-01,Sudeste,52,2997,Autônomo,True,0,0,0,0.5947558528175939,0,321,464,379,251,246,0,2,0.83,0,DEV
7649,2024-10,Sudeste,16,3194,Assalariado,True,0,0,0,0.957054983717999,1,222,200,222,116,151,0,1,0.8899999999999999,0,DEV
7650,2025-02,Sudeste,32,2008,Assalariado,True,0,0,0,0.27771123527519914,0,700,702,696,775,723,0,7,0.53,0,OOT
7651,2024-07,Sudeste,48,1485,Autônomo,True,0,0,0,0.021842048516949472,0,913,950,818,926,913,1,9,0.4099999999999999,0,DEV
7652,2024-10,Nordeste,22,1692,Assalariado,True,356,0,0,0.5506229006134751,0,391,355,396,516,375,0,3,0.77,0,DEV
7653,2024-06,Sudeste,43,2007,Assalariado,True,0,0,0,0.003850607251556717,0,786,675,792,755,721,0,7,0.53,0,DEV
7654,2024-05,Nordeste,43,3019,Autônomo,True,0,2286,0,0.008517703437245068,0,882,839,883,892,822,1,8,0.47,1,DEV
7655,2024-03,Sudeste,17,3916,Assalariado,True,0,0,0,0.2728594902392692,0,540,205,542,504,504,0,4,0.71,0,DEV
7656,2024-06,Sul,39,672,Assalariado,True,0,2642,0,0.17492097045206617,0,293,413,291,435,371,0,3,0.77,0,DEV
7657,2025-03,Sudeste,29,2845,Assalariado,True,0,65,0,0.8948809534769347,1,300,386,471,227,491,0,4,0.71,0,OOT
7658,2025-05,Nordeste,43,3270,Assalariado,True,0,114558,0,0.9632436767450729,1,140,338,147,260,166,0,1,0.8899999999999999,0,OOT
7659,2024-12,Norte,47,2701,Assalariado,True,0,0,0,0.0005698112654576192,0,972,944,962,953,965,1,9,0.4099999999999999,0,DEV
7660,2024-12,Sudeste,43,1914,Empresário,True,0,0,0,0.9220842863584822,1,164,268,175,111,178,0,1,0.8899999999999999,0,DEV
7661,2024-12,Norte,39,5720,Assalariado,True,548,0,884,0.8020665241202113,1,657,457,685,597,556,0,5,0.6499999999999999,0,DEV
7662,2024-09,Sudeste,42,5467,Autônomo,True,0,2908,0,0.04201003623078054,0,508,535,591,451,434,0,4,0.71,0,DEV
7663,2024-08,Sul,21,1959,Autônomo,True,0,0,0,0.13985505814390134,0,148,285,206,235,217,0,2,0.83,0,DEV
7664,2024-12,Nordeste,37,2321,Assalariado,True,0,0,0,0.08759432845574215,0,698,643,553,364,504,0,4,0.71,0,DEV
7665,2025-03,Sudeste,26,3878,Assalariado,True,0,0,0,0.0012144998463569595,0,959,909,873,953,959,1,9,0.4099999999999999,0,OOT
7666,2024-08,Sudeste,52,5268,Assalariado,True,0,0,0,0.2838067769661938,0,484,561,476,562,549,0,5,0.6499999999999999,0,DEV
7667,2024-11,Sudeste,47,1496,Assalariado,True,0,0,0,0.02749884942534722,0,373,684,617,427,544,0,5,0.6499999999999999,0,DEV
7668,2024-09,Nordeste,47,1302,Empresário,True,0,1201,2170,0.37771475075741684,0,707,667,809,735,766,0,7,0.53,0,DEV
7669,2024-06,Sudeste,61,2876,Assalariado,True,0,0,0,0.6119154910614866,1,84,107,77,67,73,0,0,0.95,0,DEV
7670,2024-06,Centro-Oeste,33,1243,Assalariado,True,0,249,0,0.012668617588563939,0,716,694,628,722,665,0,6,0.59,0,DEV
7671,2024-02,Sudeste,30,759,Assalariado,True,0,0,0,0.2500004809389738,1,370,472,495,609,366,0,3,0.77,0,DEV
7672,2024-08,Centro-Oeste,33,1491,Autônomo,True,0,0,274,0.15423558927137243,0,919,960,956,922,937,1,9,0.4099999999999999,1,DEV
7673,2025-01,Sudeste,16,3134,Assalariado,True,0,0,0,0.9078983850064614,1,345,287,325,380,507,0,5,0.6499999999999999,0,OOT
7674,2025-01,Sul,16,6199,Assalariado,True,0,0,0,0.5883294777024648,0,291,529,485,456,499,0,4,0.71,0,OOT
7675,2025-06,Sudeste,46,1595,Assalariado,True,0,0,0,0.7587495483723475,1,608,705,772,686,669,0,6,0.59,0,OOT
7676,2024-01,Sudeste,18,2265,Empresário,True,0,0,0,0.0004581084901919623,0,964,988,909,970,979,1,9,0.4099999999999999,0,DEV
